index,image,is_valid,target
10658,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/f93aefc8-9931-4615-bde6-eefd8b803aa5.jpg,False,5
9408,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/e66403b2-04b7-445e-a6d4-697d76c84f5d.jpg,False,1
7984,upper-gi-tract/pathological-findings/esophagitis-b-d/f1383129-b4e6-4632-bc99-99c9ceceee9f.jpg,False,3
3741,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/11f66196-9160-4acb-b921-2fee34dabf88.jpg,False,1
5308,lower-gi-tract/pathological-findings/polyps/b156316d-5b1d-4b3f-a6ba-665c1b7b4445.jpg,False,0
1045,upper-gi-tract/pathological-findings/esophagitis-a/fd0c6024-ff58-460d-9bb9-277b61ddfc07.jpg,False,2
5201,lower-gi-tract/pathological-findings/polyps/591e4914-7850-4112-8412-d0376399fd3b.jpg,False,0
7560,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/cf2bed96-8c94-495a-85ca-110d9766a2d8.jpg,False,1
2072,upper-gi-tract/pathological-findings/esophagitis-a/5659e88a-2a94-477e-85e5-e37b8104c400.jpg,False,2
6145,lower-gi-tract/pathological-findings/polyps/131271c5-f706-48ba-bd64-5d88766d85f0.jpg,False,0
9581,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/7e875daf-a650-4b8f-9a00-635058f507d6.jpg,False,1
2377,upper-gi-tract/pathological-findings/esophagitis-a/0a9ba7a0-3ff0-4eb5-8a68-12ee335e58b8.jpg,False,2
1434,upper-gi-tract/pathological-findings/esophagitis-a/cc51c79a-fc0a-4abb-8cf2-8556f5d25fde.jpg,False,2
2410,lower-gi-tract/pathological-findings/polyps/ad4bf005-5ef1-449a-8b27-bcc7d63ebc68.jpg,False,0
956,lower-gi-tract/pathological-findings/polyps/783af2c9-80e8-4b73-98a0-12b91a1acc02.jpg,False,0
4924,lower-gi-tract/pathological-findings/polyps/c778b13f-b445-4d21-a4b6-c46905bd6bf5.jpg,False,0
7748,lower-gi-tract/pathological-findings/polyps/038d119f-85bf-4f42-897b-677eb1450b94.jpg,False,0
8997,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/ffe68256-652a-4efa-b738-711c8e3b048c.jpg,False,1
9099,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/b2b4bb1b-0ad2-4d8d-9b25-96be58466917.jpg,False,4
7616,lower-gi-tract/pathological-findings/polyps/5f90e71e-f9f8-4645-a0d9-e45d5b424d43.jpg,False,0
8953,upper-gi-tract/pathological-findings/esophagitis-a/6992d0e4-2c6d-4ede-9bfc-35a895cbe8bb.jpg,False,2
7206,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/f6769e88-c9c5-438b-8bf1-4212c60c2bfe.jpg,False,4
2999,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/bd48d6bc-f7c0-48c9-9431-bbacc9e942d4.jpg,False,1
3668,lower-gi-tract/pathological-findings/polyps/d335826c-c09b-42f3-84dc-cc6cbc6fe0e5.jpg,False,0
1527,lower-gi-tract/pathological-findings/polyps/dace56c2-e452-4faa-86b1-6d6c9281d05f.jpg,False,0
5902,lower-gi-tract/pathological-findings/polyps/93f8dcbb-a5e0-4b6e-9a29-7fad19d04e23.jpg,False,0
10100,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/2831c8d2-4f67-43e6-80bf-b6d0bcfd4e24.jpg,False,4
4309,lower-gi-tract/pathological-findings/polyps/87bfeba2-737e-4d0a-a499-3e9ef35b321f.jpg,False,0
5314,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/a09f0e54-ac3c-4e39-afda-5a5434ef1e80.jpg,False,1
4497,lower-gi-tract/pathological-findings/polyps/f9991d58-0ab0-4842-96e4-745cbc2678dd.jpg,False,0
1891,lower-gi-tract/pathological-findings/polyps/4272cb66-6585-4a9a-aab7-329a812b46f1.jpg,False,0
6108,lower-gi-tract/pathological-findings/polyps/54d055a1-fb7f-4ee3-a453-6eaaf63bda1a.jpg,False,0
7326,lower-gi-tract/pathological-findings/polyps/459e2bec-e9e0-426e-994b-8bcfdaf92e61.jpg,False,0
4672,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/6b022ef7-c945-4a48-967e-892bd8e2a4d6.jpg,False,1
8588,upper-gi-tract/pathological-findings/esophagitis-a/f57fc00e-2f4f-498c-b679-e711dd2da101.jpg,False,2
2885,lower-gi-tract/pathological-findings/polyps/76ddd351-6f7d-4773-ae1d-bd5f6cb0c574.jpg,False,0
8553,upper-gi-tract/pathological-findings/esophagitis-a/56024105-de25-4dec-a4dd-d6391cceff20.jpg,False,2
5578,upper-gi-tract/pathological-findings/esophagitis-b-d/5b0c056d-6d42-4201-b25b-0dc07b5da60f.jpg,False,3
7261,upper-gi-tract/pathological-findings/esophagitis-a/75c2403d-9243-497e-8268-f232a2106887.jpg,False,2
9513,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/0d81a7ab-420d-4b03-9125-2a9799f7f74d.jpg,False,1
5626,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/4e449ad7-d54d-4180-8426-139425f94670.jpg,False,1
4931,lower-gi-tract/pathological-findings/polyps/8a0832b4-66ee-4b15-8d4c-ba7a0a4b3f51.jpg,False,0
10446,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/69536ca9-b99a-4ddb-8174-af8a9bd5f48c.jpg,False,1
4366,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/5ff895b6-7859-42b7-86d1-a7ee0e7073a9.jpg,False,4
9695,lower-gi-tract/pathological-findings/polyps/158acc62-d250-428e-b62a-7785f8f32883.jpg,False,0
4803,upper-gi-tract/pathological-findings/esophagitis-a/fba99178-ce8d-4afe-bc8b-5f2664ba3595.jpg,False,2
3502,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/6e019a06-3633-49fe-9c95-2132e7d6fd74.jpg,False,5
5236,lower-gi-tract/pathological-findings/polyps/be2b6b44-d5dc-44ce-a0de-bdbe0a88068a.jpg,False,0
9945,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/04270554-062e-4963-9715-cbd877167607.jpg,False,1
1561,lower-gi-tract/pathological-findings/polyps/4c3ba172-a7ed-4e55-a29b-e87f4ad4b0e2.jpg,False,0
8657,upper-gi-tract/pathological-findings/esophagitis-a/92195197-92a8-43f0-a190-1b699d519576.jpg,False,2
5097,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/cbb08f4b-7f81-4aa4-ba11-3d1615d7a9f6.jpg,False,1
10606,upper-gi-tract/pathological-findings/esophagitis-b-d/20917ebd-faa3-4205-86a3-8f3af5a06838.jpg,False,3
5996,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/f7208044-d9a1-4aed-abcb-e742de5086c4.jpg,False,1
1999,lower-gi-tract/pathological-findings/polyps/27628ad5-cb19-426f-8249-7d9484e473d1.jpg,False,0
266,lower-gi-tract/pathological-findings/polyps/d7f965d4-3185-4572-b3ad-68c0f2a2ad7f.jpg,False,0
5311,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/d86128e1-712d-4532-bf0b-70bfae06cbd4.jpg,False,1
9010,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/d8aad9fc-54c4-4512-a770-e3db3553df96.jpg,False,4
4978,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/2172ed4d-adb9-4183-9858-7a9a56e91c4b.jpg,False,1
751,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/a52ffe15-c1bf-4d40-8a9f-cec5c0fb09b2.jpg,False,4
9033,lower-gi-tract/pathological-findings/polyps/59817893-9311-4df3-8600-c0cde223121d.jpg,False,0
2683,lower-gi-tract/pathological-findings/polyps/d72b806b-3cc0-427a-9f82-a01592fb1856.jpg,False,0
8937,lower-gi-tract/pathological-findings/polyps/5b988661-9fc0-409c-af44-4ef37ea605e1.jpg,False,0
5136,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/e01522b6-724a-4104-aeb2-0618dc802b90.jpg,False,1
10613,lower-gi-tract/pathological-findings/polyps/cb4e9a88-94bc-41f4-9bcd-c414d4f726a0.jpg,False,0
1283,lower-gi-tract/pathological-findings/polyps/d533d8bf-ef8a-44fe-90bd-a7e07df68107.jpg,False,0
4994,lower-gi-tract/pathological-findings/polyps/ca4b2c4a-19b0-44df-8cc9-f0c12087cc19.jpg,False,0
5895,lower-gi-tract/pathological-findings/polyps/96788df5-f4a6-448c-b6bb-2b8569aae220.jpg,False,0
491,upper-gi-tract/pathological-findings/esophagitis-b-d/5a14a4ba-12b6-4ee1-9f48-2e8d8895204c.jpg,False,3
9683,upper-gi-tract/pathological-findings/esophagitis-b-d/c8124bc0-9a13-4021-8863-96cfc391a237.jpg,False,3
3527,lower-gi-tract/pathological-findings/polyps/14e8ff37-a238-4c55-8049-4e2b37369663.jpg,False,0
2615,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/db5c715d-55ea-4fc3-b1a8-53dcd7f84a38.jpg,False,4
7119,lower-gi-tract/pathological-findings/polyps/de749d29-b80f-40bf-b98d-ba9997a3ee0c.jpg,False,0
1007,upper-gi-tract/pathological-findings/esophagitis-a/10c3711f-d066-47d1-b2ef-41ced4c27dcb.jpg,False,2
4261,lower-gi-tract/pathological-findings/polyps/eba9830b-2b69-412e-a91e-f2142685d93b.jpg,False,0
9342,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/e341a4f2-d60b-4529-9499-b485610746f9.jpg,False,5
919,upper-gi-tract/pathological-findings/esophagitis-b-d/91e1cbac-bc07-47c0-a1cc-d400afb88bd6.jpg,False,3
3618,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/8dcc41d2-4a60-46e5-8848-a157f8dd5881.jpg,False,5
8502,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/9cff72ad-da3b-49a0-9e27-fd3c0f1df1bc.jpg,False,1
8645,upper-gi-tract/pathological-findings/esophagitis-a/9f48d821-56f7-4536-8836-1d5f09d859c0.jpg,False,2
8716,lower-gi-tract/pathological-findings/polyps/d686a4dc-6272-4775-bbcd-e5e23c7aa882.jpg,False,0
1551,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/a55d4259-08d7-432f-8d3e-786ad1cd49ea.jpg,False,1
8576,upper-gi-tract/pathological-findings/esophagitis-b-d/a902d51f-9709-4c6a-9579-4f4691a2029f.jpg,False,3
6942,upper-gi-tract/pathological-findings/esophagitis-b-d/f1115396-13b5-446b-8cb4-81ef4b106ea5.jpg,False,3
3494,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/2c6d4fc7-7264-4942-8284-49a4d8bae112.jpg,False,4
5190,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/bb525c55-d896-4950-a084-bd0afdd65d84.jpg,False,1
3153,upper-gi-tract/pathological-findings/esophagitis-b-d/94b6ab8e-17b5-4d5e-862f-0492d656439f.jpg,False,3
427,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/2f5fea9b-6434-4c57-8834-9eacb802f266.jpg,False,1
4164,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/68d3c42b-3d73-4d84-80fb-27655d14b7ec.jpg,False,1
9421,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/d55d00a5-f161-4b96-a693-63d614dff130.jpg,False,1
10529,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/616d290d-46a5-4cba-bf9c-215c59e0b586.jpg,False,1
1744,lower-gi-tract/pathological-findings/polyps/7d16f96e-5304-46b1-9c31-c909b8e73793.jpg,False,0
10251,lower-gi-tract/pathological-findings/polyps/6d6c25dd-80b0-4a67-8ebb-eceb83c988f7.jpg,False,0
7344,lower-gi-tract/pathological-findings/polyps/ecc16c86-761b-45ae-abe8-27eefeea840a.jpg,False,0
3543,upper-gi-tract/pathological-findings/esophagitis-b-d/e24ef638-92a5-41c9-977a-9af9660f6d2a.jpg,False,3
2662,upper-gi-tract/pathological-findings/esophagitis-b-d/2f57f73f-7d8f-4625-9956-a5efb8704061.jpg,False,3
7473,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/de494866-2d9a-44d6-b8e1-15bd0adeae7f.jpg,False,5
1166,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/0da47e4e-d994-44b5-86aa-0fd8ba92c62e.jpg,False,4
8327,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/369d82c1-4b37-4039-8e26-076dce270ca9.jpg,False,1
3199,lower-gi-tract/pathological-findings/polyps/7fd123d1-59c2-4afe-a392-895e27976d15.jpg,False,0
7448,lower-gi-tract/pathological-findings/polyps/fde89edb-c144-4ad8-943a-efa6a1c82a47.jpg,False,0
2108,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/219decb9-40bd-4cfe-828a-194a507350cb.jpg,False,1
2484,lower-gi-tract/pathological-findings/polyps/52f2dece-36d0-4199-83e3-a9acd6bcd477.jpg,False,0
2005,lower-gi-tract/pathological-findings/polyps/0d944153-a3c5-4d55-be3f-5543d64b5023.jpg,False,0
6319,lower-gi-tract/pathological-findings/polyps/d2f481bd-a4e5-402b-ae18-b67f767deeb1.jpg,False,0
8777,lower-gi-tract/pathological-findings/polyps/91103544-d511-4f86-92a9-01ea59ceca0f.jpg,False,0
7076,upper-gi-tract/pathological-findings/esophagitis-b-d/95c114e7-17ee-49dd-aa35-b6f5815dc12c.jpg,False,3
636,upper-gi-tract/pathological-findings/esophagitis-a/3346543f-2113-4f5d-bc4d-35d472e693ce.jpg,False,2
7564,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/2ce20c27-d85d-4609-b510-5d2efd5e2675.jpg,False,4
3165,lower-gi-tract/pathological-findings/polyps/57601eac-df80-4768-a08d-893e65b55a60.jpg,False,0
9280,lower-gi-tract/pathological-findings/polyps/a8b32bec-7bba-4d5d-8901-780b6c7a19ef.jpg,False,0
1473,upper-gi-tract/pathological-findings/esophagitis-a/53727c15-64fc-48da-aab3-b08d7f1881b4.jpg,False,2
9214,lower-gi-tract/pathological-findings/polyps/bac44422-3e1c-4de3-8fcc-3d4e5bffbfab.jpg,False,0
7207,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/3ba2800a-7eb1-49e8-a1d2-4c254159517a.jpg,False,1
7759,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/c112e9bd-f8c9-4a2c-b62e-54245269e04c.jpg,False,5
10007,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/b82d2193-bdc9-41f3-ab4a-bcbf6dfd40ec.jpg,False,5
915,lower-gi-tract/pathological-findings/polyps/962dd124-11c1-49a0-b2b0-d88105298acc.jpg,False,0
3659,lower-gi-tract/pathological-findings/polyps/e7c945cc-5dad-4414-9980-2e85c8768733.jpg,False,0
8564,lower-gi-tract/pathological-findings/polyps/7659b339-749e-4ce5-9647-15d2bc69e6ed.jpg,False,0
1713,lower-gi-tract/pathological-findings/polyps/6649d3b2-13dd-412f-a823-4b80943410d9.jpg,False,0
4961,lower-gi-tract/pathological-findings/polyps/59f15786-2997-452d-90f5-b95efef8fb4b.jpg,False,0
2950,lower-gi-tract/pathological-findings/polyps/e3102083-224a-4d1d-acee-9c67901c3c78.jpg,False,0
348,lower-gi-tract/pathological-findings/polyps/633d1ea5-6a3d-4227-9662-a3af01e2847b.jpg,False,0
4890,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/f788159b-8b5d-49ad-8e34-b9dd19d85972.jpg,False,4
2002,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/6132c974-fb45-41ff-9f8b-325254c8d2fe.jpg,False,1
8093,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/85e0a5b7-1033-4168-878e-605f2b1d69e8.jpg,False,4
7641,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/8dc131a1-1237-4a9b-b671-0137d481d407.jpg,False,4
4696,lower-gi-tract/pathological-findings/polyps/63bc6251-771a-4ad6-be1e-2ed081884074.jpg,False,0
10374,lower-gi-tract/pathological-findings/polyps/2afd6c6f-7280-4644-aa7e-dd13e1d8e98f.jpg,False,0
9526,lower-gi-tract/pathological-findings/polyps/d1d7d85e-17ba-4afb-ba2b-ba33cf907fe1.jpg,False,0
5399,lower-gi-tract/pathological-findings/polyps/5aa671b5-1e20-44ca-89f8-ebaefd40e157.jpg,False,0
3346,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/00cce571-211c-4cd7-b067-7f2678ba920b.jpg,False,1
7103,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/c3c29a5f-de90-49b2-a8c0-5bb99a36d0b5.jpg,False,5
8819,upper-gi-tract/pathological-findings/esophagitis-a/7add26db-4963-4578-88ab-f34033429372.jpg,False,2
8447,lower-gi-tract/pathological-findings/polyps/f5cb659d-9e0f-4d92-a0d1-a24ba889121d.jpg,False,0
6467,upper-gi-tract/pathological-findings/esophagitis-b-d/8b194261-f053-4496-b13e-f79d15e157e3.jpg,False,3
5916,lower-gi-tract/pathological-findings/polyps/9da08cc4-d0a2-4071-9d23-feb9b1ad422b.jpg,False,0
10153,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/14c780f4-6223-48f5-94b9-7270e423f073.jpg,False,1
4694,lower-gi-tract/pathological-findings/polyps/3ad3a7ff-4af6-4398-88f5-9ecf8b67830c.jpg,False,0
9698,upper-gi-tract/pathological-findings/esophagitis-b-d/33cb49b8-0146-46b0-8b85-64e0c8e6bce0.jpg,False,3
9465,upper-gi-tract/pathological-findings/esophagitis-a/63948f29-5124-42f7-a145-e258f2037acb.jpg,False,2
9179,lower-gi-tract/pathological-findings/polyps/01e6cfd7-bdb6-4929-9fc0-9a7dd2d3c7f7.jpg,False,0
7096,lower-gi-tract/pathological-findings/polyps/2e86a9ba-6d50-4748-8a2b-8dd2c872220b.jpg,False,0
7424,lower-gi-tract/pathological-findings/polyps/6db64a3e-dd15-4991-a3ab-c7f3308d61c7.jpg,False,0
2845,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/d2db8c0f-0f69-47de-868a-3154c99d1d53.jpg,False,4
6972,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/c3e7dc54-0fc9-40bc-8c94-4b10f3723d7f.jpg,False,5
4102,lower-gi-tract/pathological-findings/polyps/a588eaef-e363-4f32-9269-da06d3bbd94f.jpg,False,0
1703,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/296a6de9-6225-4808-bdee-738e7050f72c.jpg,False,1
2361,upper-gi-tract/pathological-findings/esophagitis-a/9b8b53bc-01b3-462d-be55-8bb5e338e23c.jpg,False,2
10401,lower-gi-tract/pathological-findings/polyps/3bd30288-3126-4091-8f5b-b459cde5e48a.jpg,False,0
9059,lower-gi-tract/pathological-findings/polyps/9108833e-1f44-4199-84f8-5a6191f432ff.jpg,False,0
9348,lower-gi-tract/pathological-findings/polyps/caeb7ce0-a1f5-4454-be1a-5980f23bd8dc.jpg,False,0
9595,lower-gi-tract/pathological-findings/polyps/67d97797-e9da-44ee-9346-b953178d1ec5.jpg,False,0
4742,lower-gi-tract/pathological-findings/polyps/ebd5f0b3-92e4-4f7d-9065-2f2c7476c5b6.jpg,False,0
8924,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/425337e9-a35f-4b3d-a176-3f293a9e33ce.jpg,False,1
5520,upper-gi-tract/pathological-findings/esophagitis-a/820368d8-b0eb-4c1c-9172-ba32260bfaf9.jpg,False,2
7128,lower-gi-tract/pathological-findings/polyps/19eb0a40-b47a-4dad-9241-99b6641e4110.jpg,False,0
8211,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/5eafaa1b-d1e4-4d8e-851a-c46a1c239b63.jpg,False,1
511,lower-gi-tract/pathological-findings/polyps/52893e8c-1e88-4069-8831-c65551c4fc57.jpg,False,0
9045,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/2503ea1e-10aa-49c3-a36b-f923c383400e.jpg,False,1
8077,lower-gi-tract/pathological-findings/polyps/8a103a1e-594c-4b46-a6bf-6d7d9e20aeb8.jpg,False,0
1642,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/e1f6887e-23e2-4a10-a77e-3b2e60a99bc4.jpg,False,1
599,lower-gi-tract/pathological-findings/polyps/1b12a789-d651-4c4e-a982-784984b87b61.jpg,False,0
1382,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/f4c731b9-c5a7-462e-aad1-37d719e758bd.jpg,False,4
5754,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/c7e291c1-ca72-456f-868b-d18a6aff5dd8.jpg,False,5
7364,lower-gi-tract/pathological-findings/polyps/fcfb6b28-747f-4a2a-84ff-ab615ace31d9.jpg,False,0
6513,lower-gi-tract/pathological-findings/polyps/dd328178-27ec-4e0e-a369-2a81f457f781.jpg,False,0
1611,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/4c2ad255-33a5-4903-acf2-bf800f7c92cb.jpg,False,4
1604,upper-gi-tract/pathological-findings/esophagitis-a/d77df2d4-a70c-45b7-92fe-498f1c1de4a6.jpg,False,2
280,lower-gi-tract/pathological-findings/polyps/329ece01-c812-49dc-8204-697cc4b726ce.jpg,False,0
8490,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/6af1092a-01b9-44b9-ab50-e9ec66913ab1.jpg,False,1
854,lower-gi-tract/pathological-findings/polyps/0d622b13-8a9e-4599-9ea5-f8c4a83f50ca.jpg,False,0
2009,lower-gi-tract/pathological-findings/polyps/003883b8-e23a-4bf8-a4b9-5f2a30b9e684.jpg,False,0
1414,lower-gi-tract/pathological-findings/polyps/9c61cc36-1e0d-455d-a3c9-8c9511765275.jpg,False,0
6592,lower-gi-tract/pathological-findings/polyps/0b556d02-f9ca-4270-b568-3200335c7d08.jpg,False,0
6366,lower-gi-tract/pathological-findings/polyps/af6f50aa-5d5e-4f48-bfde-65b8cdbcac8d.jpg,False,0
4291,lower-gi-tract/pathological-findings/polyps/464ade26-e2d8-45da-b92a-856e7d8bd398.jpg,False,0
3839,upper-gi-tract/pathological-findings/esophagitis-a/99c54836-96c3-43fa-bc0c-eec8954b6d3b.jpg,False,2
573,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/bfb97d22-962a-4199-b7e3-4b6df778a1ff.jpg,False,1
9585,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/d029749b-6109-4069-9593-1248ec39ed55.jpg,False,1
4769,lower-gi-tract/pathological-findings/polyps/2ffbf4ba-ac2c-4766-9f61-408d06502751.jpg,False,0
8272,lower-gi-tract/pathological-findings/polyps/e1803dd6-cb82-4e45-825a-2292f11cb779.jpg,False,0
6304,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/024fc35f-6b5f-407e-a1c7-9530a1785165.jpg,False,1
8438,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/0a5b249f-1004-4ce5-9510-f3227e50b5e3.jpg,False,1
8329,lower-gi-tract/pathological-findings/polyps/4e7a390c-a337-4553-86c9-69713eeb6089.jpg,False,0
8846,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/905aa15c-93d6-4847-9ca9-9d038041bd3d.jpg,False,1
4992,upper-gi-tract/pathological-findings/esophagitis-a/84cbff74-deda-47f1-a7d5-70b47e9249e8.jpg,False,2
8204,lower-gi-tract/pathological-findings/polyps/38e441f1-234b-4da5-8335-994860b9db58.jpg,False,0
945,upper-gi-tract/pathological-findings/esophagitis-a/e7f47929-6426-484c-94bf-59ca10f7edb6.jpg,False,2
6512,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/6dabba81-eb30-4f18-9e5c-e330254a7357.jpg,False,1
899,upper-gi-tract/pathological-findings/esophagitis-b-d/48d7dd14-2fa3-4e98-aef9-38b9dca40b8b.jpg,False,3
10011,lower-gi-tract/pathological-findings/polyps/09a46c0b-d83d-4158-a0af-012e0733c92d.jpg,False,0
1377,upper-gi-tract/pathological-findings/esophagitis-b-d/927628ae-c53c-4bfc-9601-8580330b16f8.jpg,False,3
7174,lower-gi-tract/pathological-findings/polyps/8ec7ef9d-a013-4489-bd31-83e646fa082f.jpg,False,0
488,upper-gi-tract/pathological-findings/esophagitis-a/39f19535-ae30-42a3-825f-2e6897b1217b.jpg,False,2
6711,lower-gi-tract/pathological-findings/polyps/776d9155-b636-4c91-9fd9-444c7f6a6fdf.jpg,False,0
2347,lower-gi-tract/pathological-findings/polyps/88575fb6-1756-4643-9c3f-cd42bca67145.jpg,False,0
2236,upper-gi-tract/pathological-findings/esophagitis-b-d/091cb618-83cd-4875-84f3-d4104094d19a.jpg,False,3
1335,lower-gi-tract/pathological-findings/polyps/8fb8e6b4-6276-456e-ab2e-f35a2cacbdeb.jpg,False,0
4353,lower-gi-tract/pathological-findings/polyps/32827b6f-e320-4f63-a6a6-4e58feca3095.jpg,False,0
9986,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/bbb3b56c-85ac-4c2f-9853-4c0dfe0ff06f.jpg,False,1
7285,upper-gi-tract/pathological-findings/esophagitis-a/cab7ac33-273a-4339-b30c-05c09dac06a5.jpg,False,2
797,upper-gi-tract/pathological-findings/esophagitis-b-d/c425ea3a-ab93-40c7-82c2-56039a7fbdd7.jpg,False,3
944,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/7328c0c7-5942-4bf1-8794-15faa1994ea7.jpg,False,4
2487,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/2ba18df9-19ef-4ede-ad50-bf7611a6f4b5.jpg,False,1
1585,lower-gi-tract/pathological-findings/polyps/efe9a062-bf44-4d46-908d-4affc5d05781.jpg,False,0
8748,lower-gi-tract/pathological-findings/polyps/36aca4a6-c029-4ccc-92f7-4ce4e1746dcd.jpg,False,0
6178,upper-gi-tract/pathological-findings/esophagitis-a/f2f09d26-039f-467c-921d-d76d8d871e50.jpg,False,2
2643,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/6c1dc728-cb74-412c-9d07-7570c2df3b85.jpg,False,1
5456,upper-gi-tract/pathological-findings/esophagitis-a/c1e1932f-bccf-43ec-8527-a35d473f3b90.jpg,False,2
5175,upper-gi-tract/pathological-findings/esophagitis-a/536aef51-bac4-43ab-bbcc-1e5682007d79.jpg,False,2
7307,lower-gi-tract/pathological-findings/polyps/e5f7439a-66a7-4dfe-ae55-028674e8b98b.jpg,False,0
2735,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/032582aa-8ec8-4352-b210-ea8dd5cc393d.jpg,False,1
1504,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/3986594f-cddd-47bb-bdc1-7c4c649f9c3f.jpg,False,5
5622,upper-gi-tract/pathological-findings/esophagitis-a/f79076ab-6016-429d-8dcc-80132ae71fe3.jpg,False,2
5488,lower-gi-tract/pathological-findings/polyps/57d5d73c-7cb3-488d-8bbd-b0be40dae539.jpg,False,0
5583,lower-gi-tract/pathological-findings/polyps/ad9ad22d-deb6-40c6-824f-c100bb3c7da1.jpg,False,0
1331,lower-gi-tract/pathological-findings/polyps/4a584790-4953-4940-837f-f716493a0ce2.jpg,False,0
7828,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/028ee958-7fa4-4085-b6b6-093687619192.jpg,False,5
2442,lower-gi-tract/pathological-findings/polyps/cc434986-5a6f-48c2-9bcc-33afacf3191f.jpg,False,0
5185,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/e55c6792-0e27-4b67-a099-e02bfea0f244.jpg,False,1
7673,upper-gi-tract/pathological-findings/esophagitis-a/b1bc676b-1730-4b6e-bda8-91adde1471bc.jpg,False,2
