image,target,is_valid,is_labeled
upper-gi-tract/pathological-findings/esophagitis-b-d/e0e4d542-f4d7-4d32-9aa4-166e1b893797.jpg,11,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2-3/d5570649-681f-4b6d-816b-6a3140f64b68.jpg,7,False,False
lower-gi-tract/pathological-findings/polyps/99cc2d5a-ad92-4719-8d57-feb66f8932c9.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/a73e246e-fa04-44c3-aea9-d3fac51ca4d2.jpg,6,False,False
upper-gi-tract/pathological-findings/barretts/b994ff9f-38c9-426b-8197-c6fcedd3ea5b.jpg,8,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/7dd3240f-197f-4354-9947-50b140f65f3e.jpg,3,False,False
upper-gi-tract/pathological-findings/esophagitis-a/3346543f-2113-4f5d-bc4d-35d472e693ce.jpg,9,False,False
lower-gi-tract/pathological-findings/polyps/26d32927-fdb4-47a0-acd3-e997a94ce50f.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-a/8eb63c6c-5fb9-4824-9504-47b68a18c5b5.jpg,9,False,False
lower-gi-tract/pathological-findings/polyps/c8f58f63-0e15-4bb2-a735-85de69960ed7.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/f2370cd0-763a-4854-a71c-a89e0e79b9c5.jpg,3,False,False
lower-gi-tract/pathological-findings/polyps/7dc575bb-539a-4e27-98ba-76dbd9589484.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/30347328-0524-4560-919d-25981a060141.jpg,6,False,False
upper-gi-tract/pathological-findings/barretts/ff05511a-b483-4589-bd65-89d8077f2c50.jpg,8,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/693adee9-a5ea-47ad-a7a7-d2b91b444800.jpg,11,False,False
upper-gi-tract/pathological-findings/esophagitis-a/6461ef06-2934-46ef-8da7-bc911834a97d.jpg,9,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/76225f04-0133-4298-843e-4179e0a6f5a6.jpg,1,False,False
lower-gi-tract/pathological-findings/polyps/aa4fe1ba-020c-4bf8-bd36-f2c40a96a846.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-a/84ec1b1b-a090-43a5-ad81-455bb0f7aba8.jpg,9,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/6b2dc55d-77dd-4401-869c-da00fccc0de7.jpg,6,False,False
lower-gi-tract/pathological-findings/polyps/c7527390-15ad-4c18-9eac-e9578c3521ac.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/f3e426fb-2ad1-40f8-92f5-a4fb328962a9.jpg,11,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/7986ba3f-0ebc-47e2-9460-9b367a9c0dd8.jpg,6,False,False
upper-gi-tract/pathological-findings/esophagitis-a/cab7ac33-273a-4339-b30c-05c09dac06a5.jpg,9,False,False
upper-gi-tract/pathological-findings/esophagitis-a/0b424a73-2c2c-4c50-8821-ddebc9b0c6fd.jpg,9,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/b07e39e3-35a0-4056-a726-00f11cdab86f.jpg,6,False,False
lower-gi-tract/pathological-findings/polyps/600e23e5-4987-4a81-be82-b9215962505c.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/f7208044-d9a1-4aed-abcb-e742de5086c4.jpg,6,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/22ad1414-488e-4a26-a19f-d02140f547f8.jpg,6,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/8dcc41d2-4a60-46e5-8848-a157f8dd5881.jpg,1,False,False
upper-gi-tract/pathological-findings/esophagitis-a/f133280e-0803-497a-972b-9d6f49170154.jpg,9,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/cc49074e-59a8-4195-b38c-006efab7f6b7.jpg,11,False,False
upper-gi-tract/pathological-findings/barretts/6548c39a-3f73-491e-99b9-4c364adf23ff.jpg,8,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/dd78868f-6f81-4222-86b0-73a682718f5a.jpg,6,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/86b75225-837c-4b23-88af-0730cf8740f7.jpg,11,False,False
lower-gi-tract/pathological-findings/polyps/1f055f84-7ee0-4109-b149-107abb1dd1f2.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/7de750dd-8828-470d-97d0-89a79e34fb2b.jpg,11,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/94e08e7e-3db0-49d7-a134-537fdf682a1b.jpg,6,False,False
lower-gi-tract/pathological-findings/polyps/0b556d02-f9ca-4270-b568-3200335c7d08.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/c4bc7364-0262-435b-88cd-b76d5ac2891b.jpg,6,False,False
lower-gi-tract/pathological-findings/polyps/891b98a9-ec04-429c-89a9-80862dcc9f76.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/4b9d3bc8-0e5c-46c1-92a2-e284fb000d3c.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-a/44632867-c4b8-4c43-9ec4-0877971d5e44.jpg,9,False,False
lower-gi-tract/pathological-findings/polyps/d2e6be1d-a06e-43b4-8980-12b16f5f45e5.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-a/6d5d3ff3-0bc3-4af6-89d4-9f8dd84c2de9.jpg,9,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/97347c09-bfa3-4e68-bce3-ba47cb777f29.jpg,11,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/a9a4fffd-e6ba-47ea-a04f-3c2c750684ee.jpg,3,False,False
upper-gi-tract/pathological-findings/esophagitis-a/889f7cad-1bb7-4907-971c-8e03fd41e33b.jpg,9,False,False
upper-gi-tract/pathological-findings/esophagitis-a/691705d3-7f88-4c08-8db8-dd022ea0f352.jpg,9,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/b8a90415-4995-42cd-a75d-9b2b0a97c0c3.jpg,6,False,False
lower-gi-tract/pathological-findings/polyps/8d35295c-43e5-48b9-8783-006870e1b122.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/247d5d0b-0071-4c14-8da7-f419841704f5.jpg,6,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/d052da17-b027-466d-b1c8-cb038cf07b90.jpg,1,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/40a0a356-949a-4e78-b789-545169a5205b.jpg,3,False,False
lower-gi-tract/pathological-findings/polyps/aec39d49-9d89-4c18-9f83-908e66858d3e.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/def92085-d306-47cd-bcdf-1f61df544e7b.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/a3aa1099-7694-45f9-a638-19912ab0819a.jpg,11,False,False
lower-gi-tract/pathological-findings/polyps/426d478c-6071-4c88-9323-a6ff4c79e484.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/4b9fc840-acc8-487a-a092-c1c65eefc033.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/ed2426e5-62d8-4ca5-a465-8c8e5a39ba6c.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/56b48379-588b-4712-a632-6f44a9ec573a.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/f76759aa-62da-4ce2-91e3-f791ca96e564.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/301b5fa1-ae04-4dc4-a1d5-94db8c848178.jpg,6,False,False
lower-gi-tract/pathological-findings/polyps/76e203da-fd2e-4d9d-b5b9-8906c18bbcd4.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/dee5f85e-22f5-4520-8582-fdeedb18de1b.jpg,11,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/be83f354-525b-4b1e-bed4-903c0c986457.jpg,6,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/09581582-febc-4809-b42d-335f578f7ed8.jpg,11,False,False
lower-gi-tract/pathological-findings/polyps/955c65a5-47ea-4972-8cac-e3a63a7ba760.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/5d948fbb-29b7-4892-ba41-0cccdb6e0a09.jpg,1,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/4ecfa3c5-a532-4b82-9944-d2b6affd3aaf.jpg,6,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/b0bdb14b-440a-4cee-98fc-d36ac74f833d.jpg,6,False,False
lower-gi-tract/pathological-findings/polyps/338a5a4e-8ca5-4ddf-b7ec-5c9a5d59c4cd.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-a/19a1e878-f902-473d-920e-5c12beaf4373.jpg,9,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/811816a2-64a7-4d42-ae4d-b05acd905a8f.jpg,11,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/c8e880b1-4151-4325-81af-8bc5fa3cf210.jpg,11,False,False
upper-gi-tract/pathological-findings/esophagitis-a/b1bc676b-1730-4b6e-bda8-91adde1471bc.jpg,9,False,False
lower-gi-tract/pathological-findings/polyps/ea3eb26b-fda1-4b01-bc6d-52e94bbdc302.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-a/c35fb9ab-a3a7-4858-b8ba-25fd9a04dd05.jpg,9,False,False
upper-gi-tract/pathological-findings/esophagitis-a/1e55324f-7e7a-424e-b02c-1c273ed6fc38.jpg,9,False,False
lower-gi-tract/pathological-findings/polyps/46f66282-0dd3-47ec-98a9-1bfc3f6b80e2.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-a/2b0e7646-5f62-4f13-b1fd-a9a8c476afa5.jpg,9,False,False
lower-gi-tract/pathological-findings/polyps/d1d7d85e-17ba-4afb-ba2b-ba33cf907fe1.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/44357b92-f5d6-4cd7-a910-a6c6dfea4e38.jpg,11,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/9d4e1af9-5a9b-4f14-b164-52622ef69c0d.jpg,3,False,False
lower-gi-tract/pathological-findings/polyps/e206d1bd-6b07-498c-9d03-0ac69ad5ae57.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-a/ed491786-134b-412f-9447-97c142e10f30.jpg,9,False,False
lower-gi-tract/pathological-findings/polyps/e1a47a88-427c-41f6-9dcd-4e94205aca85.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/74d1b53d-0b84-40ac-95e9-114f20c5d24c.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/89a79812-a327-477d-aa2c-dbc8c22bc9af.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/e5c84633-2126-4867-8b5e-c3f45f56a677.jpg,6,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/caea2369-8b1d-4cb7-ab14-c48a6105d1dd.jpg,3,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/3af6ac3d-947c-4766-ba62-580a1fe120bc.jpg,6,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/c03ee9d5-9a66-45a2-a7e2-9ae6366916e5.jpg,3,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/a1d641fb-61a6-4d60-9292-95b702c4c7f5.jpg,11,False,False
lower-gi-tract/pathological-findings/polyps/c28d12e3-d4d4-43b3-8a9c-f5c4773876f3.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/fbf91d40-91e9-4a07-b7ca-9cc9353e0762.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/c4936df8-80de-498c-a236-1d9146102154.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/419b95af-cd80-4fb5-95d3-55aa3d223a6b.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/f9991d58-0ab0-4842-96e4-745cbc2678dd.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/e537c86a-65c2-4ab0-a187-69dd8c76af3f.jpg,6,False,False
lower-gi-tract/pathological-findings/polyps/d83709b3-deb9-4bf4-b731-cbc521974808.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/2e5b43ce-5bcb-428a-8b58-e8d8342cdffd.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/c0b68da7-89fb-436f-b5e6-1ece6438a474.jpg,11,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/c112e9bd-f8c9-4a2c-b62e-54245269e04c.jpg,1,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2-3/a8c7e976-6ce0-49a4-a992-4c55d1de67c3.jpg,7,False,False
lower-gi-tract/pathological-findings/polyps/8d7b9172-1c71-4715-b726-5b700cb29fcf.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-a/c1fabed7-c0de-40c9-8edc-e36e3dd283b0.jpg,9,False,False
lower-gi-tract/pathological-findings/polyps/f115976f-760a-446d-bbd0-b8f3c0011537.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-a/2bf1fb1b-59f5-4e26-8382-b4b06289f8f4.jpg,9,False,False
upper-gi-tract/pathological-findings/esophagitis-a/08e11734-8281-4822-88e7-b03bfe10511d.jpg,9,False,False
lower-gi-tract/pathological-findings/polyps/c12f30cb-7546-4626-98e7-46761d45e91e.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/de13d997-2f07-48e4-b14c-6986d7e3be01.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/0d614b74-8680-46ba-998d-e96cd404da19.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/ccd5a576-ec77-46b0-a810-5f907f57eb5b.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/25b9a7cf-d598-40d3-b086-ffdfbe0faad7.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/33cb49b8-0146-46b0-8b85-64e0c8e6bce0.jpg,11,False,False
upper-gi-tract/pathological-findings/esophagitis-a/50a1005c-351b-4e80-a817-6b82b8d20690.jpg,9,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1-2/00064260-95ca-47fc-9103-2b526f59fada.jpg,5,False,False
lower-gi-tract/pathological-findings/polyps/f87529af-2036-48c2-a03f-f1cdbdfb3248.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-a/5dd5ce35-5655-4a74-a342-4aec5c360d6e.jpg,9,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/c611d035-224b-43d6-8fd1-50b9e3fee462.jpg,3,False,False
upper-gi-tract/pathological-findings/barretts-short-segment/4722aed9-b974-466c-a350-5870ec0383e6.jpg,0,False,False
lower-gi-tract/pathological-findings/polyps/e3102083-224a-4d1d-acee-9c67901c3c78.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/d9e12995-94e5-45f1-930a-343aa2521d0d.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/125eb33d-d488-460a-9a77-8e7098d24371.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/89df81ff-7d79-4e1b-91f1-0dfcf9dd6ebe.jpg,6,False,False
upper-gi-tract/pathological-findings/esophagitis-a/89ddcce9-e150-47f9-b476-4d397d92fb42.jpg,9,False,False
lower-gi-tract/pathological-findings/polyps/208689e4-746f-4eb2-b362-279724bd1ea4.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-a/354bde5f-59b1-47c7-94a8-c6ee2f6b1cbb.jpg,9,False,False
lower-gi-tract/pathological-findings/polyps/605b01c5-c74c-4b8c-b285-191dd3586a93.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/4e2e16b1-48ea-41c5-be2c-8d63d10bec24.jpg,6,False,False
lower-gi-tract/pathological-findings/polyps/3825538d-be83-4168-a618-3e324a08d904.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/9dfff361-4e11-4dbe-9652-f2a4c4677498.jpg,11,False,False
lower-gi-tract/pathological-findings/polyps/7ca1511a-5695-4868-9757-718e81728e66.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/dcad400f-1e35-47b0-8190-0caba4a845e7.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/0198bc50-169e-456c-a56b-970a7f7d23b7.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/3d697e4d-dec1-48d5-a325-5f588722181d.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/9063470c-74c6-4124-968f-5d60c60730a1.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/da49da69-ca25-471b-88bf-9b24911cf20c.jpg,6,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/2c5fca7e-94ae-4d2b-8374-beef07151f03.jpg,11,False,False
upper-gi-tract/pathological-findings/esophagitis-a/5b749b89-cb2d-4593-87ef-1115d4253219.jpg,9,False,False
upper-gi-tract/pathological-findings/esophagitis-a/0a9ba7a0-3ff0-4eb5-8a68-12ee335e58b8.jpg,9,False,False
lower-gi-tract/pathological-findings/polyps/27628ad5-cb19-426f-8249-7d9484e473d1.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/60ab48fb-d070-4fc9-9c30-09a3a62989e2.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/856b4a45-b90b-4c40-bd78-a8b1351aa504.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/65365f39-2da5-45df-9f76-7c6281ac9103.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/73638e28-5a3e-4f97-b41b-d77e2af354ea.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/14a24372-c34a-4160-8526-77073d54e47b.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/8a103a1e-594c-4b46-a6bf-6d7d9e20aeb8.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/fac30a0a-ff22-41ee-8514-716e726e49d7.jpg,3,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/6af1092a-01b9-44b9-ab50-e9ec66913ab1.jpg,6,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/4ab99d95-96cb-481c-b41b-4a16cb0502c6.jpg,6,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/6036b214-4018-4ed6-9b7c-bb9544d219bf.jpg,6,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/49682729-4236-4ac1-ab7d-b6a195ff63a9.jpg,1,False,False
lower-gi-tract/pathological-findings/polyps/7128e1ae-61e8-4183-9b53-2058c7ce1856.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/28659144-7b3f-41e9-a5c5-a0707643d2b4.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-a/f79076ab-6016-429d-8dcc-80132ae71fe3.jpg,9,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/4bbf86dc-7a4b-4de4-a329-d149f222142d.jpg,6,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/f4a85033-7a4e-40a7-b99d-afd2f27fe7ef.jpg,1,False,False
lower-gi-tract/pathological-findings/polyps/a9e850a2-127c-4842-9908-2639d5b41005.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/f822ed5a-c804-472d-b468-219dab8e6923.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/c4754d0a-f64a-441b-93e3-d93bd9e3922a.jpg,6,False,False
lower-gi-tract/pathological-findings/hemorrhoids/e40264e5-b101-44ad-ae99-5f5fd038202f.jpg,10,False,False
lower-gi-tract/pathological-findings/polyps/5fea2d4a-d2e0-4d8d-90c7-57d6ddab1dd7.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-a/8e052324-881f-42f9-9f10-29db7cb75a1a.jpg,9,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/e341a4f2-d60b-4529-9499-b485610746f9.jpg,1,False,False
upper-gi-tract/pathological-findings/esophagitis-a/0d9f20c1-dd13-4466-985f-0bbde4375565.jpg,9,False,False
upper-gi-tract/pathological-findings/esophagitis-a/bcb80091-08b6-47c8-929e-909560a0389e.jpg,9,False,False
lower-gi-tract/pathological-findings/polyps/e76d149e-1d5d-4ada-a1bd-3c0a438fa6ac.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/b69863fa-b7be-4524-b21b-aa218422ec24.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/0c91bccd-5b06-48bd-8909-ae453b87e5b4.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-a/b2ee624f-7b71-4a14-8495-b6ffecdf0cbc.jpg,9,False,False
upper-gi-tract/pathological-findings/esophagitis-a/66098037-806e-4806-a050-685c61d9a7ea.jpg,9,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/da67b6c8-dfe2-4b09-b640-a84d58ad921b.jpg,6,False,False
lower-gi-tract/pathological-findings/polyps/14804508-bacb-453c-8c5e-a4f2868a64ca.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/1ef319f9-0711-4e24-ac12-464f242b47db.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/42dcd34e-00ca-46a8-a639-31582ae880ca.jpg,6,False,False
upper-gi-tract/pathological-findings/esophagitis-a/cc51c79a-fc0a-4abb-8cf2-8556f5d25fde.jpg,9,False,False
lower-gi-tract/pathological-findings/polyps/158acc62-d250-428e-b62a-7785f8f32883.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/2dc1079c-709d-40a6-911f-cf51cdfd5d88.jpg,1,False,False
lower-gi-tract/pathological-findings/polyps/1ec91e86-72b9-4fd7-bfb8-148a1551cec3.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/64e6b365-c78e-4a80-ac17-b644012859f6.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-a/b25482a1-b8a3-4600-b2d6-679d07314140.jpg,9,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/75e356fa-38a2-4574-9012-0ed09ee06755.jpg,11,False,False
lower-gi-tract/pathological-findings/hemorrhoids/91ffae20-72a8-4864-a4bc-6edc085f8b54.jpg,10,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/7b7169e5-4206-4a66-b0cd-60236923b4c5.jpg,11,False,False
lower-gi-tract/pathological-findings/polyps/a91ee1a9-4cd3-42c3-87cd-e0b232378cc4.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/a3fe30c4-ad56-4ee3-8c0e-54d039764a93.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/ac61069a-7b61-4cf8-b2e4-20395b717f0d.jpg,4,False,False
upper-gi-tract/pathological-findings/barretts/7ce23f01-78dd-4133-8b1b-68636217f878.jpg,8,False,False
upper-gi-tract/pathological-findings/esophagitis-a/7d38016a-eaa8-4f05-827b-9b39e2ef1c39.jpg,9,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/a8d75c5b-df66-42ac-85c0-a68682ab680e.jpg,11,False,False
lower-gi-tract/pathological-findings/polyps/6b7cad13-13a2-439d-a111-cba6ae495780.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/7fcbaeaa-1cd7-42dc-bdff-db8faf9bfe20.jpg,6,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/4e449ad7-d54d-4180-8426-139425f94670.jpg,6,False,False
upper-gi-tract/pathological-findings/esophagitis-a/b16e99dd-61ac-4202-b01a-e5c9d114b438.jpg,9,False,False
upper-gi-tract/pathological-findings/barretts/8b730bab-4e4e-4f92-95f3-91dd345d78a0.jpg,8,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/70b97592-7a4a-4ffe-901b-8587738a6ad3.jpg,11,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-0-1/b99658e0-6f94-4a1a-aaa4-6625efd6030b.jpg,2,False,False
lower-gi-tract/pathological-findings/polyps/57ae7d55-efe8-4a4d-a708-d6d885a9a285.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-a/40c75879-2cb5-41c8-8add-6c83a7858291.jpg,9,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/6da50dda-839d-4ef6-a782-1d1cea960dc0.jpg,11,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/3a8b7449-61cf-4b91-843d-b0f2b458aba7.jpg,3,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/f97f8b68-60ae-4047-8a9d-4dfc0e102b44.jpg,3,False,False
lower-gi-tract/pathological-findings/polyps/2fd93007-efdf-455c-8eee-970ab9b939bc.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-a/e7f47929-6426-484c-94bf-59ca10f7edb6.jpg,9,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/82ca0fbb-d521-4c35-95a7-bdb9246656ff.jpg,1,False,False
upper-gi-tract/pathological-findings/esophagitis-a/d527d9f3-7b3c-4ab6-9571-828fd6c360c6.jpg,9,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/a09f0e54-ac3c-4e39-afda-5a5434ef1e80.jpg,6,False,False
lower-gi-tract/pathological-findings/polyps/a62a624e-27af-406f-9cb6-a19de6aae8b6.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/37b26162-3d9d-4291-8d43-eb7560e4e7b6.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/e62cfb54-c6e1-45e1-aeec-153cc5220845.jpg,6,False,False
lower-gi-tract/pathological-findings/polyps/7e340833-b661-4357-a099-b8cd65c5e3f5.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/22b8c0d3-af11-4969-a348-8bc7a1157d68.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/84b2d1f8-1d56-4a42-a322-8d3a7ff06a66.jpg,3,False,False
upper-gi-tract/pathological-findings/barretts-short-segment/f06503c7-0f4d-4d2b-a30e-652b69b502db.jpg,0,False,False
upper-gi-tract/pathological-findings/esophagitis-a/4165ba65-9948-4fcb-8fee-fd551bbffaa7.jpg,9,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/3b94383e-35ca-42d6-8db9-b79bbd833637.jpg,11,False,False
lower-gi-tract/pathological-findings/polyps/19d0d3bb-5d6c-4ac4-be99-47b9517c8927.jpg,4,False,False
upper-gi-tract/pathological-findings/barretts/4b7e9f4f-bf72-43d4-9cfa-d70d58ec5891.jpg,8,False,False
upper-gi-tract/pathological-findings/esophagitis-a/9a297922-98d3-456f-8788-193a4a95b1bc.jpg,9,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/b14f3dc1-981f-4769-a71c-1c854b97253a.jpg,3,False,False
upper-gi-tract/pathological-findings/esophagitis-a/bdef2f6a-82b2-4116-811a-d450ed873081.jpg,9,False,False
upper-gi-tract/pathological-findings/esophagitis-a/e13c69ad-e164-42f5-b1e0-46f8cc4b8e2d.jpg,9,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/3986594f-cddd-47bb-bdc1-7c4c649f9c3f.jpg,1,False,False
lower-gi-tract/pathological-findings/polyps/0e5ab160-647e-438a-9a81-984dd70220bf.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/936e3ebd-d5a0-4637-8c8b-4d5bc3bf7674.jpg,4,False,False
